train set,train set size,c0,"c1,1","c1,2",rmse,kfold rmse
gov,1,-0.15744840280424574,9.177253476995107,10.141946543735372,8.240442275078557,8.315895201678318
gov,10,11.87399491045335,6.020917955178564,3.0620479990843923,14.034158064988405,14.162686939478068
gov,25,12.776784936147152,7.58914417732729,4.5146440728950035,15.415321863275134,15.554014141797207
gov,50,19.603078758660534,2.0218051500435563,-3.6559865646156466,17.23162467351807,17.55770879783243
bible,1,2.3321261871763377,4.571281436636374,4.328974684331865,7.809396050063299,7.8581479980261735
bible,10,6.228625436766463,5.2539560846568865,3.910833916832146,12.37266401447411,12.44522947072992
bible,25,7.626878022235552,5.5645719221831,3.830046068734326,14.18618002507235,14.27016265820198
