model,log likelihood,R2 coefficient,normality pearson p-value,normality shapiro p-value,homocedasticity levene p-value,homocedasticity bartlett p-value
linear,1.7804989318589595,0.7938580804786904,,0.6138378381729126,,
poly2,3.1098103066718847,0.9150249844911483,,0.033936016261577606,,
poly3,3.07830296209218,0.9132212154226933,,0.01643206551671028,,
exp,1.4465122546012328,0.7424477412435185,,0.21762140095233917,,
log,4.241503366165429,0.9600393492600793,,0.5138072371482849,,
power,4.9383586241513395,0.974888521146432,,0.7901591658592224,,
hmult,2.4914099422911233,0.8716675467658949,,0.3524167537689209,,
scaling,4.938427528139295,0.9748896746406293,,0.7900168895721436,,
