train set,c0,c1,c2,rmse,kfold rmse
gov,2.505013626721357,-5.274134019687363e-10,2.5338734076265954,14.621965279654972,14.626003761346357
bible,1.6251424193915562,-1.2369700253910214e-09,2.494412437355437,12.048375710424446,12.043543693316888
