train set size,c0,c1,rmse,kfold rmse
1,7.165007081091666,-9.379460280619515e-08,8.122675513623035,8.12485147106033
10,13.26027333985661,-3.8781558855938455e-07,13.552393615610484,13.556699719365579
25,15.417783028210108,-7.787258773538047e-09,15.177361789727902,15.181309911774923
50,19.519599988210974,-3.877528475094256e-09,17.231946873458497,17.37688353891921
