train set size,test set,c0,c1,c2,rmse,kfold rmse
1,flores,0.0,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,1.846929681846671,2.699232897365085,1.5686989033395512e-10,8.39412837151664,8.504523849236673
1,gov,1.6391872182745908,3.0995488104687396,1.4407894444085463e-08,9.544249087028136,9.599286983471618
10,flores,1.9893288317886542,2.003987747447923,-5.534046219671087e-10,5.5556917991625,5.522939274915025
10,bible,2.171271378337701,1.6354094675359951,2.0044070811967485,13.100229230741832,13.191427458234816
10,gov,2.173443938753858,1.9780400672602425,2.024693841890742,16.912759968612846,17.106891870769697
25,flores,1.9179595388365382,2.46887236116455,3.616468538992073e-09,6.647778749268652,6.633209658424703
25,bible,2.1948010433801755,1.064070363675327,2.9606332394059667,14.912119076402139,15.026275010058068
25,gov,2.1918538752040204,1.837389722058689,2.3964399874816746,18.77437500751701,19.002587892562342
50,flores,2.3239529482242833,7.609099725627062e-12,3.556289803061836,4.216795552958136,4.3167705361923945
50,bible,0.0,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,2.411390622296073,0.8012752394957475,4.90194351109263,3.8007872665426676,5.347272605225584
