train set,test set,c0,c1,c2,rmse,kfold rmse
gov,flores,2.401115962208887,2.533359102818294,-1.133435069430572e-09,5.63307572244572,5.62583096268035
gov,bible,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,2.72384696663125,3.1498993726387083,1.8211923454477505,9.122971256762506,9.121445972681164
bible,flores,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,2.578962700183113,2.5421484716870104,2.2232131685546577,6.848982321775349,6.845858069089038
bible,gov,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
