c0,"c1,1","c1,2",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
15.623338496846989,0.21437884249032008,-0.0012712514973025604,-1.4959123796909062,9.800445339675381,3.3267247844802093,-10.112157358007746,9.33498553355832,-23.358888287994926,-7.748771717912687,6.548282687868975,6.5901793305853715
