train set,test set,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
gov,flores,8.403778160957138,2.1533563677923977e-05,0.0004913228872943132,0.0004993838671160458,-3.1768667208441327e-10,5.770626924026444,5.965133763354094
gov,bible,0.0,0.0,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,30.2327321328444,1.9885616667610351e-10,-0.00012181749880939487,0.0003311595039038917,4.1236862737442194e-07,10.085138272404166,10.50458895236852
bible,flores,-6.350864634037225e-18,-2.02446190574121e-17,-2.6384830914086416e-17,-1.4806098901506897e-17,-2.040062829668826e-17,2.2374092160353682,2.2374092160353682
bible,bible,18.009288243733202,-4.93990990506206e-10,0.023225553242415785,7.248295778740824,0.0006715996068128494,7.436954039807686,7.43743916848049
bible,gov,0.0,0.0,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
