language to,c0,c1,c2,rmse,kfold rmse
ka,6.66908774466002,0.024493847535306448,0.2210900436237722,10.745489891946768,10.752035873207069
gu,10.791272215625321,-0.013516154089939178,0.17743327811267098,10.30858140999304,10.322356362142067
hi,9.540276085133664,-0.012321486290991975,0.20146187199022414,11.133381703787563,11.141609762758236
si,9.836585579368215,-0.014273937202124812,0.2226753570874745,15.329104533581075,15.335891146852864
ta,8.015828675396525,-0.008501067239795134,0.22966971800117253,12.239832270759821,12.244823630149986
