train set,c0,c1,c2,rmse,kfold rmse
gov,3.069957629487096,-3.8882730621165082,-7.735860947855389e-09,15.212535429820072,15.281833872679927
bible,0.004768385721662901,-3.395917939000263,-8.622616326401048e-09,12.491353881364754,12.495491777689647
