train set size,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
1,4.722558861190686,-4.204400303261573e-09,6.184942741582773e-06,4.098887713431603e-05,-1.5472117755456417e-06,8.49872031673865,8.455962737062213
10,10.80694302761293,4.923851135338164e-07,-7.488582843845148e-08,-1.9727501198972732e-09,1.5481478392260317e-07,13.781516356037697,13.714642583575339
25,12.70231092408289,1.3969014560471164e-05,5.1588491078403037e-08,2.5119861309211523e-07,-8.338258587939312e-10,15.380552760619087,15.316847520270118
50,17.06686096109501,0.006112794028279761,0.148677363291955,-2.5272790116553045e-09,0.0761745013783229,17.40661803326999,17.99393696416948
