train set,c0,c1,c2,rmse,kfold rmse
gov,12.378754256445271,-1.8186882436649088e-09,-0.0005813065466388439,14.742432976188681,14.837454405369337
bible,7.230551371102411,-5.480354004713082e-10,-0.03481268552387766,12.24054501130919,12.209377883625821
