c0,c1,c2,"c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3","c7,1","c7,2","c7,3","c8,1","c8,2","c8,3",rmse,kfold rmse
7.725849039872914,0.5435358422565996,-1.4954766428706552,2.5330716696373106,0.46854487991507393,-0.24404853768015472,1.0317447736316785,-0.8386151009702852,-1.0679264099605066,-0.7807939002019754,-2.358219520444815,-2.049235131704343,3.388421276560247,0.7827867313414714,-0.6476138178608375,1.4863853670958445,-4.127650862224148,-9.181392982905422,-6.281979942455884,-5.324974575252107,-2.9737089605268627,6.499903520542421,6.560202225754773
