c0,c1,"c2,1","c2,2","c2,3",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
24.834776846031925,0.0773160081461785,42.861306967101356,-428.7289917709717,460.9099123614048,-65.96933481382393,32.92658093043221,15.395062134493175,89.75014125025217,10.17848558425728,-29.833060246945553,4.232281660411314,4.376192205080576
