c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
0.526521304927264,0.8621633203892577,-0.02983569205669315,0.0003521749249778446,-1.207065846225292,0.4848223874077638,0.38762013869176576,0.3624491799156628,0.5824730360713499,0.6568924772053364,0.27039020534505376,13.015390994843363,13.057182509553058
