train set,train set size,test set,c0,c1,c2,c3,rmse,kfold rmse
gov,1,flores,82.85372067741665,-198.86003735764655,11.195832147871778,18.96093934379079,1.4460092885540863,1.4553032103900787
gov,1,bible,32.39481742496581,-81.8828641516675,6.3949081354110575,7.58160512042236,0.22569436672009469,0.2271449703580993
gov,1,gov,38.86718906372383,-102.65985034339367,18.2402916171302,31.96761612673378,2.94811217545885,2.9670605156739565
gov,10,flores,172.54354800790955,-391.14178976379486,11.668203672298818,34.145880604087,0.7886971113022934,0.7937663008211435
gov,10,bible,53.9330881243575,-125.62386030601006,7.131579013854329,8.32346308872656,0.42717206037047317,0.42991762101966746
gov,10,gov,8.26733196646428,-24.59244620978231,-8.156090458765147,61.829036342898334,1.5320525691313365,1.5418985419037363
gov,25,flores,198.44516726651693,-451.97201420547873,14.571255320586092,40.989704951438455,0.8327986846985762,0.8381512690941624
gov,25,bible,58.35680092203322,-136.03352433887915,9.136573249298669,8.575111197755609,0.5167880513031025,0.5201095731124925
gov,25,gov,16.327160906098275,-55.75752520514569,-11.39041183224514,79.89118499487607,1.6031701792122781,1.6134742439952336
gov,50,flores,35.902150177743856,17.54344708303342,-20.375104256796124,-30.71987711878744,5.038251147245247e-12,3.885679789318343e-12
gov,50,bible,8.746092672184632,2.701038103387627,-3.4997073918242485,-9.16916842745455,5.2671551399638515e-14,3.636654104534863e-14
gov,50,gov,-9.869823765725616,26.58906353140155,-23.886587164946608,71.72164708702256,0.0,4.1023203976182695e-15
bible,1,flores,19.217023639200036,-46.07547869508591,3.9164151875960864,3.5778977099024414,0.28987549088151626,2.4993520898290438
bible,1,bible,1.4129607953861238,-0.6937059020452073,-7.837581426811323,28.667433132173343,2.329419361993927,8.951069403858357
bible,1,gov,14.732388943019526,-34.63355972863679,2.1149338030733196,2.5159880641048336,0.19795122295724757,1.70676658892234
bible,10,flores,37.693041307983535,-92.07314212396506,6.1222907674448015,9.368965251198778,0.21570480392265853,1.8598407572553521
bible,10,bible,-16.059448384683026,54.667697183151034,-19.640655856053073,38.38294554887605,1.8768047024245318,8.359021209200753
bible,10,gov,28.343529790998666,-67.27686377297391,4.2894006111752185,5.252985115234491,0.2812877634316028,2.425307352616824
bible,25,flores,37.97795839459734,-90.92011545028976,6.646688481790944,8.279171646053971,0.18834265913147763,0.18955319767914297
bible,25,bible,-31.22976076509099,106.58467207608514,-22.187135256017406,31.46586361155142,2.063954141432957,2.0772198105123576
bible,25,gov,34.95810664652858,-85.81504233514406,5.585015767287107,8.113318462944967,0.25898820064769285,0.2606528196278808
