c0,c1,"c2,1","c2,2","c2,3","c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3","c7,1","c7,2","c7,3","c8,1","c8,2","c8,3",rmse,kfold rmse
16.55416931875508,2.13661969905669,38.04259103920146,-413.56054845346773,446.9136432678737,7.165482864063605,2.892614860690522,1.0478604681505765,6.799512607737523,2.7086694011731156,1.0791439691808828,2.543784051740286,-0.834791937402622,-1.2315534673848865,5.102608131089182,-0.11906965515932914,-2.0837592875137196,6.405784861644017,-2.7389061700105506,-10.922408072659467,5.93229534250634,2.138149044052031,0.7861331625035244,4.159277371624669,4.193886736011571
