train set size,c0,c1,rmse,kfold rmse
1,4.682599820080205,-3.176904427935701e-09,8.510568861775186,8.46399319506555
10,10.814328557760701,-7.239602227883608e-10,13.780176920121937,13.71837474826622
25,12.965008471634684,5.493322052340868e-09,15.340026740306305,15.28430017812443
50,17.25571818699924,-2.441739622619666e-09,17.386151404509718,17.916461121197475
