model,pareto,rawlsian,gov-1k,gov-10k,gov-25k,gov-50k,bible-1k,bible-10k,bible-25k
linear,False,False,8.402649384941551,14.21764180497749,15.61730999137182,17.58804786753604,7.889525519523441,12.479864362181278,14.307024026554524
poly2,False,False,8.489705315704118,14.37213862888361,15.78614019129032,17.874970824027216,7.936931011827434,12.574595714278525,14.422543069963568
poly3,False,False,8.552490846717252,14.49792005091805,15.885295404185864,17.87501766575815,7.961332815621264,12.64518664757961,14.459875341584317
exp,False,False,8.398940305816364,14.215994350306948,15.614788227477684,17.577651797246872,7.87784453394705,12.464948488009568,14.290268668192288
log,False,False,8.403261033397225,14.216861823229532,15.616037463508354,17.584526534050486,7.890119901745001,12.479100389473864,14.305846999034426
power,False,False,8.402482456307697,14.219146247782556,15.617241386640078,17.575641878278,7.877881197871839,12.463930545897934,14.288885727198425
hmult,True,True,8.373160632367473,14.17596438117313,15.571125210367631,17.47740270584918,7.862029806856772,12.442160280892478,14.263152533246584
