train set,c0,c1,c2,rmse,kfold rmse
gov,2.3291469052251568,2.639089834957835,-6.01664115656643e-10,14.63522564105204,14.625031609402347
bible,1.608785690426947,2.5323329970203514,-1.7180763404113695e-09,12.045788642573308,12.043612921215571
