c0,c1,c2,"c3,1","c3,2","c4,1","c4,2","c5,1","c5,2","c6,1","c6,2","c7,1","c7,2","c8,1","c8,2",rmse,kfold rmse
23.82936320350171,0.586255539504445,-68.4097688289651,10.926748511334795,4.865430728270204,9.683436621623716,3.8137887982814154,2.5919379303491032,-2.2415693948403397,6.116454581428205,-1.3308848355054617,2.807401663675653,-16.11613684458506,8.344587456589133,2.978649503386673,4.454889587388045,4.482156079071633
