train set size,test set,c0,c1,rmse,kfold rmse
1,flores,-8.573739662038515e-09,-1.4558508477995777,2.3424270640190406,2.3485727625209303
1,bible,7.870060614695537,-8.515935250361025e-09,8.40274323907302,8.488129197122753
1,gov,8.878891495451093,-1.1173507379098238e-07,9.625436270636907,9.71722631815284
10,flores,-6.029433139389694,-3.536414287332197,5.134955718468252,5.213791928768022
10,bible,13.838195919091874,-4.540621369604155e-09,13.077859276457808,13.220592383558316
10,gov,16.98043824611719,-2.3278969040893275e-08,16.946402460914527,17.117279498297922
25,flores,-5.974668720700232,-3.6690371458405786,6.2100764877796175,6.297094590650838
25,bible,16.079971930459,-5.064493191878551e-09,14.900758464170535,15.063164519084257
25,gov,18.973004215278493,-1.11694190704463e-09,18.824222388175,19.014112563408045
50,flores,-8.048077517864762,-4.331491296399267,0.36970934020288015,1.0879044236406037
50,bible,-8.002152343605094e-09,-1.1009305920034802,0.7980763855624607,0.7292053852675026
50,gov,41.44528917277398,0.24728547680625138,5.33258676023988,17.088660025995864
