train set,train set size,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
gov,1,5.583751948016201,-1.4181967128946275e-09,-0.024437810532396784,0.0017412933045495749,0.007525745760917278,-0.013457002395460717,-0.022505555566370097,8.700682943889529,9.006011906353356
gov,10,13.780199094920295,4.819360169954541e-05,0.0014164156609409112,-5.7837410781254707e-08,-8.215411142163376e-10,-0.0006223188597596391,-7.56820962652541e-05,14.250895117908437,14.547056081935136
gov,25,17.058905936572465,-1.5177020006177183e-09,-0.00773401545094477,-0.060844651854285,0.048941521752098836,0.08658406464052833,0.015510001138878604,15.488731434205025,15.73574310076463
gov,50,17.170172883821646,-2.3181685103161077e-09,0.09237930923218242,-0.045224665621221245,-0.04979348808746207,-0.06332991205761533,0.020051340921054442,17.39938373393618,18.050397061334507
bible,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.019148333732431,10.019148333732431
bible,10,7.925227471764292,-5.731644816857795e-10,0.028138195388684367,0.06610193154285561,0.07392165511126876,0.15923144075368187,-0.0013932281290280901,12.615020610774703,12.510043403682102
bible,25,8.932627454837624,0.0008169894395354976,7.52215589678931e-05,2.192680924873626e-05,0.0008098397134667341,-1.0863668906060749e-07,-5.898759742193012e-06,14.51197579691058,14.342617680091292
