,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,"[-1.0, -0.5, 0.0, 0.5, 1.0]",0.04082482904638616,"[-1.0, -0.5, 0.0, 0.5, 1.0]",1.9927884818105723,"[-1.0, -0.5, 0.0, 0.5, 1.0]",5.5113519212621505
kfold,[0.0],0.2048275303625868,[-0.5],2.6834698725843786,[-0.5],11.679405387787565
