c0,"c1,1","c1,2",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
26.6546435055186,10.277919556193957,-2.5608186891021494,-1.4966073707679979,10.716487148458139,3.8396453099232,-7.824987979025027,0.3047315208545702,-28.59806428579116,-14.871171179811096,6.509719587760904,6.587246659679032
