train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,39.06730239455524,-36.66734214088747,1.304351691235528,1.3961531222069539
gov,1,bible,8.966745780059869,-8.666750964529252,0.6703233050927023,0.7166217808168874
gov,1,gov,70.68341180666718,-54.83341539973084,2.6096615361673376,3.0185147569796205
gov,10,flores,49.28335346687811,-39.833354546190044,2.8330784199055365,3.1244076165409975
gov,10,bible,15.983355130424552,-14.833359086244533,1.0248577137050472,1.1020513668928167
gov,10,gov,66.25000489354888,-33.50000525503193,3.3783131885602424,3.6757849408803027
gov,25,flores,56.26669287850451,-44.66669439195982,3.218902504478071,3.544771287493601
gov,25,bible,18.166827807947016,-16.666837402287182,1.159885051806306,1.2418740639568313
gov,25,gov,75.08336240439216,-38.833364193542586,4.030177828996585,4.358292566553219
gov,50,flores,54.8000074586686,-43.50000798723665,2.735263546107908,3.922452860001698
gov,50,bible,10.100086168628026,-8.500092213101224,0.775671751893527,1.050419681686017
gov,50,gov,63.79990380043479,-22.9998945702088,5.225578117940272,6.867141021702203
bible,1,flores,8.483333309653242,-7.83333313285623,0.39285281382899695,0.4230262004522003
bible,1,bible,59.633402237402436,-45.3334053679074,2.1036476257556083,2.3393874989745784
bible,1,gov,5.966665402124945,-5.66666532215404,0.2633122354417615,0.28151680315729644
bible,10,flores,11.366832870804766,-9.666843285895702,0.6733003292797598,0.7206095752975109
bible,10,bible,61.94998192363936,-36.49998068836489,3.099193443462493,3.348957272635326
bible,10,gov,9.91666814970164,-9.166666133170947,0.5121848624640056,0.5478269615466903
bible,25,flores,10.766671663216949,-8.666671999419616,0.7357535819371877,0.7873059753140141
bible,25,bible,63.25002715178087,-33.50002877063561,3.358719994283834,3.6331593522710555
bible,25,gov,10.566665193139904,-9.666665536615428,0.6366579406035124,0.6814674052778881
