train set,train set size,test set,c0,c1,c2,rmse,kfold rmse
gov,1,flores,1.6749306494135165,-6.3839141117814534e-09,-1.411120217461575e-09,2.5477140242211864,2.343199409426236
gov,1,bible,0.0,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,7.920170754842744,-0.28102371361219364,-1.7548256290358139e-09,4.305540933076904,4.364115157801345
gov,10,flores,3.1576595675119563,-1.053842714918211,-2.393924029993548e-08,3.7447202841314327,2.8589870458211286
gov,10,bible,0.0,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,13.687156516427937,-0.4457805353083029,-6.750043436998551e-09,4.786715370875923,5.1910211691128145
gov,25,flores,4.0139542243239505,-0.9846960341949469,-1.2355951437161597e-07,4.286569961251773,3.2765928009501346
gov,25,bible,0.0,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,15.435312099619722,-0.4205203696545348,-1.8658829628887348e-08,5.402772735509375,5.6836345976877745
gov,50,flores,2.248055990903164,-1.8380096693520365,-6.314936087407005e-09,1.8112095165830608,3.1574231627890064
gov,50,bible,0.0,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,17.371813474270997,-0.45140020706861594,0.27672409210223214,5.848714948768754,5.980735681263613
bible,1,flores,0.0,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,5.471670745605405,-0.7689653577354827,-3.1887442771942244e-09,3.732127465696507,3.9372562061327203
bible,1,gov,0.0,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,0.0,0.0,0.0,2.4240462041801103,2.4240462041801103
bible,10,bible,9.207596889092368,-0.7047095151406536,-4.0822932040903235e-09,4.512421284491797,4.816307384497391
bible,10,gov,0.0,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,0.0,0.0,0.0,2.7542694131112158,2.7542694131112158
bible,25,bible,11.06319995160344,-0.6758226342089706,-3.31167946315708e-08,4.563248959529562,5.192082554947392
bible,25,gov,0.0,0.0,0.0,1.6792855623746665,1.6792855623746665
