train set,c0,c1,c2,rmse,kfold rmse
gov,4.372663275492869,-1.9508320810139734,2.631403960161726e-09,14.85800336662113,14.945324972815108
bible,2.916568823816732,-6.739663495392005e-09,-1.2041270870810095,12.28696872695335,12.28866118049562
