c0,"c1,1","c1,2","c1,3",c2,"c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3","c7,1","c7,2","c7,3","c8,1","c8,2","c8,3",rmse,kfold rmse
3.3870600015913257,-0.6012492660628567,0.040922419234620165,-0.0005321205881331588,-9.016624201707335,1.99457529600832,1.177915523504038,0.6973350015354383,1.6297798187971269,0.784779166269238,0.37816773844142154,1.524339559836935,0.7089768424252618,0.34066387013212907,2.3957122254422583,1.7206684312832663,1.2528519370636442,2.8749725506477435,2.4141019019922174,1.9993176662272842,1.1780621147843553,0.41819933769671314,0.1513808227861835,12.159162627482237,7.902787787263632
