train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
cc_align,25,gov,1,flores,26.077220468284533,5.766921448202938,-18.298379709562216,-15.766946207020673,-14.618648275731173,1.0000000000000002,1.0488023408186018
cc_align,25,gov,1,bible,6.88887237326549,1.958392737211773,-2.872838282765065,-10.100823161915676,-7.713109768400937,0.23021728866442676,0.23874671441685705
cc_align,25,gov,1,gov,37.99818198406714,5.865289330068683,-23.086994384246243,2.1372179089834975,-10.196025584267213,2.059126028197399,2.55812431147437
cc_align,25,gov,10,flores,33.84289403818021,15.802121075304045,-21.737958460697055,-30.707830474648304,-28.27452789330415,2.0496341136895624,2.4085265020716586
cc_align,25,gov,10,bible,7.194684480559516,3.752297858140654,-4.606472556901742,-7.777973727111902,-6.745751818460446,0.6648308055437865,0.7231888280550302
cc_align,25,gov,10,gov,44.530080457921834,4.98423632954969,-27.096966488907665,25.23212325819534,1.8112524888346981,3.2596012026013237,3.4964272564697407
cc_align,25,gov,25,flores,34.27666856286075,16.95501656960183,-21.02895608930697,-31.59925275192121,-29.14392463993769,2.2847319317591723,2.742991118649107
cc_align,25,gov,25,bible,8.898496242062743,3.0915542261680735,-3.4692390665147923,-11.204733176676632,-8.993238319032022,0.7106335201775947,0.8056056322332135
cc_align,25,gov,25,gov,47.46513935095017,7.856850411836722,-29.135184400871772,21.951968749023457,8.640044632354392,3.793810749101753,4.0301373351917125
cc_align,25,gov,50,flores,27.523026462258063,11.956043795874873,-27.606197534270322,1.2988144825065915,3.174229555177775,2.6536138956604542,4.183265290925282
cc_align,25,gov,50,bible,0.9337762960761445,0.9930092909785697,1.0562342100294344,0.9288220033086445,0.9090129601861315,0.5715476066908132,0.5716315204075567
cc_align,25,gov,50,gov,28.293447209561904,32.75556798693305,-30.397269727437553,1.6725864703532003,61.1204293659487,5.307227776149963,6.842886824407905
cc_align,25,bible,1,flores,6.2782060412993275,2.5739561089879692,-4.512608478416323,-5.939063085914055,-5.087052734408509,0.38209946349085594,0.41352164696957777
cc_align,25,bible,1,bible,30.30953175690754,-5.480090589924985,-22.378899689511684,25.91350804808852,20.837845645586818,1.5211837495845137,1.8447198000973388
cc_align,25,bible,1,gov,4.790810699528203,0.918849875226108,-3.6414999344906516,-2.855937070516148,-2.348661325193379,0.2863564212655271,0.2880970133631472
cc_align,25,bible,10,flores,9.270076229001122,3.266991972854124,-4.0878905120284825,-11.78686985732281,-9.590185918110265,0.41593268686170837,0.4207138177333509
cc_align,25,bible,10,bible,32.56772179803011,-1.6840375414128776,-27.008401293469245,43.14418271539238,29.794024692297057,2.150348808914499,2.376557292581833
cc_align,25,bible,10,gov,9.275785206310584,2.1069406384196263,-5.582600336010025,-9.250732134200337,-7.49895409400019,0.2549509756796393,0.28460498545145757
cc_align,25,bible,25,flores,8.899173204571087,3.9439157428521185,-2.865218812014287,-13.99590912321706,-11.434415538261305,0.47010637094172636,0.4959838409035228
cc_align,25,bible,25,bible,34.55549958500121,-1.42515532180184,-25.828865620104896,44.32470791526912,31.678988692489778,2.1496511344867106,2.3496623400267462
cc_align,25,bible,25,gov,9.60742601824157,2.801835940725581,-5.4220189161778185,-10.800584416335468,-8.856307976593069,0.2983286778035259,0.3376371080244352
cc_align,100,gov,1,flores,24.737746760460805,5.152219011629409,-16.1327468736503,-13.292110479264723,-12.43984191363253,1.175159563633807,1.2672810075814938
cc_align,100,gov,1,bible,7.03283945366785,1.9995583263407044,-3.157662277022036,-9.394290434090241,-7.293870808440131,0.22360679774997896,0.2258317976828172
cc_align,100,gov,1,gov,34.207263663430886,4.003298526063988,-19.212262382136775,11.718251123750106,-9.5975016053622,1.812456896039186,2.1922591067885264
cc_align,100,gov,10,flores,35.43499251529249,15.354521987004755,-23.34448525632166,-27.387670601562366,-25.874756283438778,1.833575741549827,2.079179668563908
cc_align,100,gov,10,bible,9.517792669056927,2.1772827820081635,-5.093306727374299,-7.635317554866667,-6.235260635902072,0.6074537019394975,0.7707139724679918
cc_align,100,gov,10,gov,44.51601375750083,6.008399280510924,-27.63599962103027,24.650921734938713,4.070111806803098,3.337813655673426,3.6409746033605006
cc_align,100,gov,25,flores,33.56780902157089,15.978647288661081,-19.988761730885923,-27.46155171287661,-25.76921183872592,2.1151832071950647,2.3872526776983287
cc_align,100,gov,25,bible,8.915045748929867,2.5583805841691962,-3.9780950442986205,-8.306099184664811,-6.705572593340374,0.7211102550927978,0.918687370025605
cc_align,100,gov,25,gov,46.609015365283184,7.070495511597012,-28.72131342714112,24.993848209883094,12.151645414431231,3.9406852196033113,4.222913614138777
cc_align,100,gov,50,flores,24.627364287094714,27.750557857769873,-35.39460481200624,-8.270010619042454,5.779619533412806,2.9802125206305243,4.41666850706774
cc_align,100,gov,50,bible,2.0848944123747217,1.1257693425619457,-0.06619032713009501,1.9119819172101526,2.4420704627228655,0.40824829047538863,0.43815058407921814
cc_align,100,gov,50,gov,30.283394146950275,11.042001528689603,-19.232355001330415,25.763037373980225,55.0111151518318,5.511351921318255,6.857360051051727
cc_align,100,bible,1,flores,6.103432523701995,2.7189581866407466,-4.062609571915642,-6.265389974155475,-5.335157179780081,0.39999999999999997,0.4195258603505338
cc_align,100,bible,1,bible,29.131836129369695,-6.1262708185975425,-21.5124890428376,29.123721770392933,24.108968899425935,1.456021977856104,1.6721247479921009
cc_align,100,bible,1,gov,5.218099830039459,1.6566891967656008,-3.7666785300222814,-4.42231128246877,-3.682412397507021,0.3178049716414141,0.3193745832518529
cc_align,100,bible,10,flores,9.23272836710034,3.8092114745587033,-3.320637618195508,-13.040929636913848,-10.655814804305338,0.452769256906871,0.4909180587627502
cc_align,100,bible,10,bible,32.86895269860735,-1.71247626198499,-26.99343354636399,43.42391647348236,30.108690752168016,2.305211487044085,2.530413091385814
cc_align,100,bible,10,gov,9.414698827901663,2.468111700880652,-5.246374582505537,-9.879209712687166,-8.029700382174727,0.3361547262794322,0.4207137618600462
cc_align,100,bible,25,flores,10.244720894716627,5.148372755384528,-3.762301450199074,-16.0546211660955,-13.493398334149237,0.4999999999999999,0.5753261057406437
cc_align,100,bible,25,bible,35.01902833268787,-2.072873977116507,-26.277434748890986,46.05746896100868,33.48933005572996,2.051828452868319,2.2223910150604875
cc_align,100,bible,25,gov,9.551720908485434,3.424286057856117,-4.696992662100338,-12.377583441596364,-10.174880797552722,0.4393176527297759,0.5805170876035762
gov,25,bible,1,flores,7.53344939275772,2.579837521099912,-2.673598695316017,-11.314847941493202,-8.835931512152328,0.49091750834534303,0.5069511801491723
gov,25,bible,1,bible,27.599615565650954,-3.7966954707797993,-19.843844489060356,24.53039229943498,19.242296715096575,1.1734564329364774,1.2074762743543157
gov,25,bible,1,gov,7.743364156645163,2.54321913737004,-2.9174837565233727,-10.986413968829721,-8.590837187256382,0.46043457732885357,0.4774934803425912
gov,25,bible,10,flores,11.367270953278023,6.038820553337891,-5.283589764916566,-17.839593493222292,-15.229152152575088,0.5234500931320959,0.5683307625523092
gov,25,bible,10,bible,32.97660875553005,-2.447717263889247,-27.659096176892817,45.21786066403172,31.83162762273691,2.1414948050368916,2.224183439776391
gov,25,bible,10,gov,17.776377614952565,6.570506194082887,-6.3528979971072035,-26.089917236248226,-21.30011823393099,0.8203657720797474,1.096357541828065
gov,25,bible,25,flores,13.720116288120735,4.962534268726189,-3.664491720562377,-23.272593213076615,-18.182009694071823,0.5215361924162119,0.5366563159744329
gov,25,bible,25,bible,34.82204919068373,-1.8088785474950062,-26.153221817108214,45.19196518122589,32.58290688392395,1.7734147850968185,1.8936715370132273
gov,25,bible,25,gov,19.691089954135336,8.200468607209364,-7.7370887406352455,-29.31774062080262,-24.54608482742694,1.0867382389517728,1.5287249478584994
gov,1,bible,1,flores,8.666284822522654,2.1045585542466134,-4.791872923285007,-9.627327645316091,-7.675246220978301,0.46043457732885346,0.4774944690059799
gov,1,bible,1,bible,31.606758758368052,-6.208243850476248,-24.100924289225535,25.014054724440577,19.979921822233603,1.4764823060233396,1.8265311736057852
gov,1,bible,1,gov,11.928396703626357,4.661396510789801,-7.453366584605246,-13.754155340529026,-11.779778084990935,0.4909175083453431,0.6826405277746415
gov,1,bible,10,flores,12.627438481733913,5.728742583676968,-7.7519697808826304,-15.899565826415511,-13.71490596226263,0.3,0.31464233277161785
gov,1,bible,10,bible,37.06891298844039,-3.5035864565792054,-31.57705975969494,44.19344382903223,31.15222310138018,2.165409891914231,2.40374689601202
gov,1,bible,10,gov,23.400093921140666,8.532167263208958,-13.174824875409307,-26.5017118022127,-22.854697425356452,1.7564168070250297,2.4496896680196
gov,1,bible,25,flores,12.577543071198498,6.884044447529221,-6.781076025016248,-19.011317046652064,-16.412404219067163,0.42190046219457983,0.4324349547361746
gov,1,bible,25,bible,38.421096071158416,-2.0156513891454293,-28.93913084782166,42.4048359672069,30.135948618277,2.248999777678957,2.4793145457024797
gov,1,bible,25,gov,24.570786499217903,9.088338698490668,-14.520178262361231,-26.393857122834927,-23.008775538846994,2.026079958935481,2.863738808955291
gov,10,bible,1,flores,8.246046321439511,2.34234309129906,-3.864391101637922,-10.30665682263222,-8.133347387796997,0.4604345773288535,0.47749337624794175
gov,10,bible,1,bible,27.363549276902944,-3.1742893538655346,-19.645110866385306,22.784130502864667,17.451242138762026,1.0358571330062856,1.0592452069303249
gov,10,bible,1,gov,8.99014149907076,3.0467981628030536,-4.235156927789844,-11.802065948820616,-9.568477215973308,0.4123105625617661,0.4135211083670465
gov,10,bible,10,flores,11.026593070928929,5.6002865421633246,-5.052782390610672,-16.932233797807523,-14.38252314599012,0.46043457732885357,0.47749342325255917
gov,10,bible,10,bible,33.95329251416,-1.862852791030752,-28.23007747838672,42.52288690572384,29.253018706062726,1.990226117806718,2.0789435957908267
gov,10,bible,10,gov,20.143133400693674,6.444039249575555,-9.707389078725376,-23.673737500673965,-19.751803570465295,1.146298390472568,1.5501621726474424
gov,10,bible,25,flores,11.843230763114587,7.16692479277196,-5.087855154092097,-20.58841901047042,-17.73082998504084,0.4438468204234429,0.44497213227825816
gov,10,bible,25,bible,34.31131855864245,-2.096654509104391,-26.001760784680144,46.091397621670296,33.44086054046306,2.0082330542046165,2.194764205753408
gov,10,bible,25,gov,19.8184079180701,6.373027050030879,-9.143698449050037,-23.070129694463848,-19.185529007908695,1.481215716902842,2.0540208846583345
gov,50,bible,1,flores,3.1546704339879073,-1.2614302093959733,-2.2308288583884552,5.121441063767784,-1.3186757612898923,0.6940220937886078,0.8130104022239037
gov,50,bible,1,bible,26.90670596455048,25.314583576419583,-33.32346412292086,-6.221266145004056,6.81675720384074,1.551343503762682,3.9355267926764945
gov,50,bible,1,gov,4.174747672163021,-0.4109657458743642,-1.8889650974820114,-0.7420332965216047,0.13747829415463148,0.571547606649409,0.6614817603359325
gov,50,bible,10,flores,4.3944221633893985,-1.0465523610046685,-2.8702964148784735,3.5767665776433786,3.073203070165082,0.6123724357200573,0.7921802349085144
gov,50,bible,10,bible,35.34585222177625,-2.2652143257807036,-21.704661193281257,29.107643501800784,25.50439565968306,2.6536138949676555,4.947425369208201
gov,50,bible,10,gov,0.7593536920648223,1.8473205599889857,2.711890744523139,1.5747878193367129,0.3219643010370257,0.4898979485738594,0.5220308379188083
gov,50,bible,25,flores,0.5884078538696154,9.976872842597205,-6.830248977606284,-2.5880995398199187,1.2510576042976451,0.5715476073508885,0.6633075455119216
gov,50,bible,25,bible,38.577437224356935,-1.5262358817973323,-21.302207674898217,30.605935768472776,20.678777058033766,2.4494897428674363,5.953452371279047
gov,50,bible,25,gov,-0.521232478975034,3.403367398350401,4.787783446968256,-0.6680365030744814,-2.5168355384566676,0.20412414536455792,0.4943648711392586
bible,25,gov,1,flores,19.943712445998997,5.212582274199125,-10.111885408670597,-19.592387651445467,-16.296589069364583,1.0295630140987,1.2425786483689953
bible,25,gov,1,bible,14.270877997801414,7.343540958462734,-9.128179451823149,-19.253063775906924,-16.781337462989516,0.8221921916437788,0.8221922173160583
bible,25,gov,1,gov,29.762439931811098,9.585269869156887,-14.518563089030156,-7.170022486305234,-9.757110733852587,1.4926486525636233,1.7355100970284658
bible,25,gov,10,flores,31.851269237982045,14.553051910986,-20.027922058413484,-29.903994694904036,-27.280007578706282,2.2147234590350102,2.739707653818927
bible,25,gov,10,bible,29.184874846725428,3.397799764156859,-22.31463145482015,-5.771918410326057,-8.182973699564434,1.0630145812734646,1.4460320992206384
bible,25,gov,10,gov,43.30420818184473,3.857922804538458,-25.451538318098848,24.39654276851769,8.004938901958305,3.276736181019156,3.501126630188626
bible,25,gov,25,flores,32.91191276805003,15.847045920110567,-20.18265574743325,-30.1117671543031,-27.69747549378797,2.350531854708632,2.8328608757699385
bible,25,gov,25,bible,31.891420035684135,1.5110850093443406,-25.005834215452786,0.47775349411870327,-7.111076420176411,1.5498387012847499,2.1915730713191626
bible,25,gov,25,gov,43.34481325885689,7.264201482067353,-26.98115867293352,26.712506272686348,13.982133894327626,4.120436870041818,4.339010471778578
bible,25,gov,50,flores,25.81078340274315,27.21983291506876,-38.00761561953186,-11.474113475107364,5.41869293333366,2.776088386690289,4.273060527816099
bible,25,gov,50,bible,14.22805928654851,11.729807415278275,-15.383977779828378,-0.7345957563622093,1.374784323640117,0.04082483074589239,1.6721318635178695
bible,25,gov,50,gov,25.727184496778182,47.278450260355534,-35.14652330182582,0.7620316615168836,17.72549684565492,5.511351921262784,6.83815261599168
bible,1,gov,1,flores,23.449350025764023,4.045919970077344,-16.3399578918334,-15.405987376273762,-13.705732209627643,0.8602325267042626,0.8966591539860768
bible,1,gov,1,bible,19.085505205956082,4.283488703572785,-15.675520370303278,-9.25359564548389,-9.63772050645121,1.3209844813622906,1.6449984849421235
bible,1,gov,1,gov,43.29391285575992,3.5010274191582806,-30.00054074693302,3.2410027533946932,-14.630003933394937,2.853944638566068,3.964079902995615
bible,1,gov,10,flores,35.460098958156536,13.506063834073792,-25.52950728108103,-27.13049048171187,-25.527870740399074,1.9308029417835468,2.1799085174400936
bible,1,gov,10,bible,27.700992839245945,1.8568813636886954,-22.293095454795196,-3.211209365103396,-6.126843763099076,1.6519685227025362,2.330880086632779
bible,1,gov,10,gov,45.81575548727735,4.41248643156356,-30.21709812184626,23.768327850800436,11.759531641651115,3.2255232133717464,3.5648412147976885
bible,1,gov,25,flores,35.1513782651499,15.880613257629353,-23.358217504023685,-30.305348442822446,-28.135216510166206,2.321421978012615,2.722864685063926
bible,1,gov,25,bible,27.808415432470245,1.3143417675380915,-22.533864088177875,-0.9352098190126937,-5.092557401408194,1.7734147850968196,2.5061921378812166
bible,1,gov,25,gov,45.109658008115254,7.008290442186297,-28.162258118385555,25.008473077763853,12.130752736588011,3.850324661635691,4.052749608891115
bible,1,gov,50,flores,28.143845836700294,27.95900377405303,-39.4522853136638,-16.5802960083939,4.8845763787216265,2.6944387171087802,4.380352349894986
bible,1,gov,50,bible,9.485064010078952,-3.196689688025011,-2.7904509623169824,9.100908357114662,9.761292163596986,0.28577381155954323,1.1651602011748132
bible,1,gov,50,gov,35.3321064827257,4.857665201019127,-16.493799445905985,24.72967926462769,41.958823981908445,5.348052683796821,6.959262706090882
bible,10,gov,1,flores,20.050883179148464,4.678306645643938,-10.883319288042905,-17.975911470632063,-15.034412178147967,1.0963576058932596,1.2502001636746387
bible,10,gov,1,bible,14.788943606156154,7.031844928970371,-10.279918383668395,-17.65507588350583,-15.4927487378493,0.8905054744357274,0.9257447650561111
bible,10,gov,1,gov,30.521520084718873,8.23878503703142,-16.178307914219882,-4.353317043925326,-8.066689937253726,1.5443445211480507,1.8638733913710932
bible,10,gov,10,flores,31.238740828665986,14.327462995580056,-19.382875260836144,-29.94441661989318,-27.22226197157829,2.263846284534354,2.7081343734880248
bible,10,gov,10,bible,29.88440851736313,2.356162776487767,-23.60850672446178,-3.4370433214224962,-7.232795255116565,1.4103191128251789,1.9372687146709604
