train set size,c0,c1,rmse,kfold rmse
1,266.13610288430607,-3.8552950501412897,8.018045619578078,8.02158819009178
10,74.39404569792778,-1.83494267284666,13.501558552031453,13.511481916014834
25,74.77091159872947,-1.6982212775897263,15.125014235826848,15.136022584514555
50,66.1605861494042,-1.3072735953469954,17.19153538532393,17.53695185051475
