c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-14.22985211821269,26.62698148431904,-50.45267194136572,32.670129125335876,-1.4936386913366702,6.0,6.0,-2.9072676873206014,-2.299130583403441,0.4253680945434673,-3.2059695200069944,6.542987613442933,6.662683274384475
