c0,c1,"c2,1","c2,2","c2,3",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
38.4183887971653,0.19403316776739096,-96.66867890918414,13.93475873266753,51.82151149056705,0.0,0.0,0.0,0.0,0.0,0.0,4.649205340333984,4.598192946476591
