model,pareto,rawlsian,1k-flores,1k-bible,1k-gov,10k-flores,10k-bible,10k-gov,25k-flores,25k-bible,25k-gov,50k-flores,50k-bible,50k-gov
linear,False,False,2.3979497987596288,8.52389979650513,9.719883605946553,5.486208076022894,13.265995715927266,17.197153069545372,6.584330282308066,15.117886495899096,19.10074504263716,4.78443420301588,1.485566539828077,12.702792243622776
poly2,False,False,2.401758886061752,8.7314077096788,9.929554100040512,5.480876538162803,13.601302373138418,17.578774617584273,6.59282618619315,15.502511654655134,19.51798742573057,5.185922713243348,1.5913467285127865,13.225466476626648
poly3,True,False,2.330638845053847,8.722271361759116,9.948422336308647,5.559340572050751,13.64173511456092,17.683595573222114,6.719874255163058,15.502576369159035,19.545090998591444,5.4228590569611255,1.6532507919829964,13.513688612137818
exp,True,False,2.396695936811599,8.520566562767172,9.718735204843162,5.488213817764239,13.261731460374502,17.191641601512238,6.586475484348382,15.11348587416739,19.09432217678218,3.2475763490905845,0.8679960634769571,16.509893565502875
log,False,False,2.4001558503544382,8.5229926809205,9.715905176778374,5.486262756865634,13.266437821924182,17.193848836121962,6.584872654474937,15.118179674285074,19.096843005888747,4.014604469477806,1.2808691880462852,11.608679445832058
power,True,False,2.398694270713816,8.519036354107055,9.714361590209236,5.488155769883361,13.261481750145624,17.1875967307551,6.586952982364451,15.11303875846431,19.08957554046275,2.9104943639791867,0.8251969114506607,14.047717702081728
hmult,True,True,2.3910722707123044,8.484220991888318,9.689928120718552,5.463843563971158,13.211969406682698,17.112577418265055,6.556734475164528,15.054490793007773,19.007090752893163,2.683626217926719,1.0230297773429822,8.369761420952356
