model,mean,min,25%,50%,75%,max
linear,9.69723707250149,1.485566539828077,5.310764607771141,9.121891701225842,13.728968410920224,19.10074504263716
poly2,9.944977950802349,1.5913467285127865,5.407138081932938,9.330480904859655,14.076604693517597,19.51798742573057
poly3,10.020278657245907,1.6532507919829964,5.525220193278345,9.335346849033883,14.106945428210448,19.545090998591444
exp,9.833111174786774,0.8679960634769571,4.928054450595826,9.119650883805168,15.46258779700126,19.09432217678218
log,9.524137630080832,1.2808691880462852,5.118348185018677,9.119448928849437,13.729373285014404,19.096843005888747
power,9.595191893718107,0.8251969114506607,4.843740418407318,9.116698972158146,14.314047966177373,19.08957554046275
hmult,9.087362100793799,1.0230297773429822,4.768789227460048,8.426991206420336,13.672599753263967,19.007090752893163
