train set size,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
1,1.8817191014507497,1.5730495388624408,1.2952460016140246,-9.033783701572943e-10,-0.00020016780274587976,8.596508959369585,8.670297388045315
10,7.543666190313736,3.573199126040904,-7.375656715252704e-10,-0.01103135668324026,0.08095601456773133,13.779237761428865,13.744326589989726
25,4.6599872009476835,4.122101477648483,3.6380061406270587,-1.6008217791252517e-09,1.3191999491358806,15.57501096648157,15.485376668995324
50,6.675802297622375,5.786223985992926,4.9856041054967255,-1.9779599087641974e-09,0.16367655230959882,17.573371198355762,18.21721880796399
