c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
5.254854131082657,3.31109089278777,1.5617154102932795,0.007923823784091198,0.012675304790506131,-5.691557766341254e-09,0.0001957115975992287,14.02984826964334,13.961518397261788
