train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,c4,c5,c6,rmse,loo rmse
cc_align,25,gov,1,flores,51.519532285680754,10.040420777128856,5.418727083781126,-3.1884709007801177,-20.79489569672646,-28.68791242359775,-26.487906890058458,1.4532009857089535e-08,1.486241838841094
cc_align,25,gov,1,bible,12.194943328701791,2.111832380424045,0.05909202851427413,1.6716547391574008,-5.410564021478104,-5.406565598292715,-10.98568882461057,3.4935706160085245e-08,0.4267091683046242
cc_align,25,gov,1,gov,28.523577554091883,24.991846155570457,14.426420353846666,7.055013254229416,5.118627772470007,-43.7969182908182,19.496035471061308,7.013140950954718e-08,0.15889161517827227
cc_align,25,gov,10,flores,76.67577344516066,5.747770834592229,0.31051029642298156,-12.860212041092852,-25.26066903263582,-17.550518345680576,-70.95232473709174,3.466266858113411e-08,3.233707889201285
cc_align,25,gov,10,bible,16.312547593368606,3.9616980044615575,3.735588277726963,6.6593606869749475,-15.100086330249935,-12.084537592318853,2.6395753133191855,2.075861228990868e-08,0.01618693179704577
cc_align,25,gov,10,gov,17.764822203076076,28.092353017319866,14.764144476986008,-7.826057628264982,35.662832853067286,-37.11998618978552,22.56769443129256,1.1126772694054856e-08,0.033859750269794715
cc_align,25,gov,25,flores,79.19614401852691,3.9385611446379793,-1.0759527488456433,-15.715368672513982,-24.629510233876314,-12.605643335784492,-78.72468068035114,4.3173419680385836e-08,3.530869400510572
cc_align,25,gov,25,bible,17.05186927443266,4.1729824908270965,3.5128307408776234,8.159131485366565,-15.718371309231413,-11.860853788715254,0.65951837453595,1.1549976250294771e-07,0.025523492368622516
cc_align,25,gov,25,gov,14.841309092356818,29.564921518129417,14.374286139531899,-9.959686363116916,44.67075613897064,-35.46421029442603,20.311295026981774,1.4712847198823625e-08,0.06427844333196558
cc_align,25,gov,50,flores,27.005139364014276,-10.112922242204364,4.783259749096123,-23.486944568211324,-21.156063792894535,13.861296125530869,10.202055262905454,2.662854540372412e-08,1.9898031600818515
cc_align,25,gov,50,bible,3.8291326537770995,-2.3316397114460887,0.14670154388553142,0.4512448803468353,-6.328344238192575,4.860135329292639,0.9316528312939243,4.089790715518762e-09,0.2912403386184085
cc_align,25,gov,50,gov,6.22852530128896,24.596295685530595,8.608172645129624,-19.21885834886835,61.04398458711511,-17.370467434220966,1.89140653797034,4.025650367573745e-08,4.4008089744818
cc_align,25,bible,1,flores,12.983693230220123,3.3746305475404954,2.364876370651827,3.376889182457473,-9.170498074675855,-9.761950037233992,-1.10413463174215,7.782653662026121e-08,0.11780764692541854
cc_align,25,bible,1,bible,19.88204055881893,23.879504454700932,19.11587500050703,0.9866030992286802,2.4069150571245017,-49.299844749384825,52.58852736796801,2.9261159414358298e-08,1.1494720272839982
cc_align,25,bible,1,gov,10.696792859288815,2.121134032657877,1.4673151639461073,0.3808298677616282,-6.228215756574055,-6.989879460462788,-2.524626147034867,6.167187431022802e-08,0.17981498260981482
cc_align,25,bible,10,flores,17.65143976470961,2.824544890272405,0.9604627126456873,2.505312190697822,-9.3910854624396,-7.519168862668934,-11.91418539336499,5.001588856913595e-08,0.504540197268411
cc_align,25,bible,10,bible,14.464190916071319,26.578596462963972,21.63000876598681,-5.381046479103213,16.043762944288616,-47.84013641764586,64.3815769019982,9.482901361315658e-08,1.4024100083836522
cc_align,25,bible,10,gov,15.789637104234876,4.181014031860085,1.5751563311860897,1.9021804757943177,-6.82804543186794,-10.794675687677836,-8.56802765996052,6.728932110841244e-08,0.4094090334534787
cc_align,25,bible,25,flores,16.7507999533139,2.452067351716763,0.7093817268053101,4.388297168611066,-10.362629124475891,-6.142230033777123,-11.934130744876294,5.070725120856612e-08,0.45615098555793904
cc_align,25,bible,25,bible,15.02838961464813,26.093003790722296,21.81720168442255,-6.462008087631483,17.186830729389296,-44.35151062818905,64.50116971022076,1.1797062856633325e-07,1.3812442878526374
cc_align,25,bible,25,gov,16.484281153159344,4.140095175821937,1.47007226918822,2.6313781309586024,-7.57989168874198,-10.460474987060689,-9.649248116235041,1.0056800182096166e-07,0.43526583199950153
