c0,"c1,1","c1,2",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-1.2722657900109944,10.372293930651956,-2.572171703007775,-1.492738818372145,2.3582293952540003,2.3358558459328576,2.1946982580171537,1.6620955269659483,-0.9158690092282993,2.322341234637036,6.757505008344418,6.74315392239166
