train set size,test set,c0,c1,rmse,kfold rmse
1,flores,7.03691646559726e-17,-9.69350657742397e-17,3.7177950454536886,3.7177950454536886
1,bible,6.463052920678496,-1.8117803496306145e-09,8.754438243360713,9.03728714076505
1,gov,7.389169112785911,-4.6310330717122635e-10,9.945001514734031,9.731414910494381
10,flores,4.559731864906462,-1.3989762476280074e-09,5.946069353129622,5.718241685905802
10,bible,12.340058110524078,8.180846728329347e-09,13.314657690758898,13.625483012147914
10,gov,15.736286885737739,-1.153507589121515e-09,17.10085436036061,16.956698604725116
25,flores,5.9499172360785115,-2.3326065310935496e-09,6.940815069899867,6.71596447338289
25,bible,14.85986261383238,1.1862185013149025e-10,15.072611709710388,15.450693145367248
25,gov,17.403279225105095,3.265387016221059e-08,19.006518931894252,18.825586054430538
50,flores,11.716505347664611,6.57946319292179e-09,4.225448181266409,3.5761360597403424
50,bible,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,39.830586228445696,-5.373514673054737e-10,5.894570832143951,5.693620259200506
