c0,c1,"c2,1","c2,2","c2,3",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
45.323149977314806,0.050983071134848346,-96.03545324283213,13.163524162516284,52.20999639581363,0.0,0.0,0.0,0.0,0.0,0.0,4.573358950260035,4.565233004493669
