train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
cc_align,100,bible,1,bible,241.92707416414405,-96.92882224883769,24.111682508310246,129.77773253598127,-397.2134194474328,-162.4162180478849,457.44287762571366,8.631123376874725e-11,0.5125623778780978
cc_align,100,bible,1,gov,-61.51676174012563,356.6027792488764,-162.36068996911268,-301.8296268265302,-81.87955147708516,99.84172277749646,-69.160130230212,2.1825470734138336e-09,0.488029313543628
cc_align,100,bible,10,flores,-70.9580214092613,518.8244234074916,-167.1205172366351,-531.5388467269498,-247.71405794530335,385.3954625960955,-244.70592823220713,5.518630114557649e-10,0.7386024988854449
cc_align,100,bible,10,bible,359.8159455632743,-380.3687510305396,43.22743760622297,524.358094942936,-486.9533687853554,-146.06943086396333,540.4838273529703,3.566853179378614e-10,0.8112979131270832
cc_align,100,bible,10,gov,-53.83259417280302,535.8748469887685,-192.2439178375302,-521.2015727594372,-305.17928800732585,409.55034112474135,-225.91318790509038,0.00031868764834610717,0.7045398758881857
cc_align,100,bible,25,flores,-13.066624872932033,650.3158725025886,-279.75043028974824,-568.9523731559243,-648.4167404938484,999.9999957431335,-563.981596253697,0.008372215600540774,0.8757920853320513
cc_align,100,bible,25,bible,419.9252073471485,-705.8403395218825,575.9004805890186,261.2749691615,-479.9628068416384,-151.0960916254162,547.3812924251301,4.07692275136546e-09,1.0255268083472338
cc_align,100,bible,25,gov,-53.77384445659005,548.9814486112275,-230.22674804790987,-484.581963745035,-311.91278552237407,419.8556922657782,-231.1598423599536,5.084767772202063e-09,0.6878464043263223
gov,25,bible,1,flores,-28.775040590532704,622.9165643872055,-267.2741180793409,-555.9527284921601,-598.7366815290267,994.0235845742426,-590.8296656107017,6.906604389289799e-11,0.8280483455996509
gov,25,bible,1,bible,98.00172898313963,192.39843267452147,-55.018855705361986,-206.3155731756804,-261.71348438197936,-87.14027890152451,266.45401597447386,3.5278626278924265e-10,0.3061503810926234
gov,25,bible,1,gov,-114.1809121299978,593.0624000920633,-232.03571322283227,-559.5260757436768,-178.95192333738964,355.87809108947744,-268.44128653947365,2.759060007593562e-10,0.847966422172319
gov,25,bible,10,flores,-433.16803389098806,992.7851513324243,-474.3062754189655,-816.0931529946446,785.6343064046436,-994.0464468869524,328.4966914754511,1.830907365258423e-09,1.4346890839098632
gov,25,bible,10,bible,271.5339231126797,-268.98089499087587,124.09029212674753,233.67184488390257,-319.3641977133588,-279.21134233467194,538.7437359734117,3.3413874836193144e-09,0.7263619135519942
gov,25,bible,10,gov,-415.983296948831,999.4461446035307,-338.00157751301754,-999.549508814832,724.3884538619737,-999.9999852210907,379.6008817944939,0.01164285516813576,1.4944658034258995
gov,25,bible,25,flores,-450.3627638861472,999.9999160093416,-348.4676086016648,-999.9999402331385,807.2824418990084,-999.9694356836618,312.5430901043713,0.03484646378456387,1.5860686895988056
gov,25,bible,25,bible,358.9485246556494,-401.56193081492216,34.49016411112888,561.9118458173958,-461.16183610945666,-140.35483155116995,514.9072324068472,3.700459834385114e-10,1.0312698478401632
gov,25,bible,25,gov,-379.2882790150258,999.9999965489744,-329.9255151395235,-999.9999603089926,641.9747857807067,-996.4904107890659,430.14677024067447,0.0028231535815193233,1.5827593801856974
gov,1,bible,1,flores,-56.31729239328906,551.1583345579658,-232.8266547578656,-488.453484016827,-304.3536951733905,413.5222796855594,-232.6012145492696,9.584554272108032e-11,0.6854844098909926
gov,1,bible,1,bible,217.70005081159536,104.66824536667569,-36.835859138984986,-76.10268998913891,-453.62705926136556,-176.31085040624413,491.294055525497,1.3957482786958015e-10,0.2244338526309171
gov,1,bible,1,gov,-133.62350220483296,719.8612976246791,-331.1828703604116,-595.2796376199634,-111.72697714787641,92.20434032895267,-66.54043753377611,2.0191919225576088e-09,0.9545093098487785
gov,1,bible,10,flores,-381.5264283965915,936.8008509563116,-447.44465838947144,-762.619408103817,699.5989671353119,-999.9999875745083,400.4698928603995,1.2521591262719255e-09,1.273968790548996
gov,1,bible,10,bible,328.0504376195572,-166.12097507186738,37.25156555716958,216.6116931978443,-525.2846330252205,-196.32835029379035,594.4348119490878,2.9976852211855066e-09,0.5999002659841395
gov,1,bible,10,gov,-290.90880943185937,997.248775741981,-447.6018336111777,-814.9076869802419,459.55879312508455,-999.9989544714339,568.3937670822817,2.8354661635721627e-09,1.4592844042464723
gov,1,bible,25,flores,-401.4429633557383,978.3754654235087,-477.3921161025184,-782.0142688329188,724.5390817652748,-999.851546479046,378.5192170949652,1.5692215026531228e-09,1.4255705918287513
gov,1,bible,25,bible,339.0298449786644,-268.1693693670976,57.18127484095523,338.788375815754,-494.91210079970114,-162.8685506487485,550.5872166159846,1.6774751242048391e-09,0.8221721367496605
gov,1,bible,25,gov,-111.90073169198953,936.9750948407238,-510.7272296740261,-626.0958441175069,-140.27299400567148,-271.6828007832448,290.6543987148801,3.58502293607825e-09,1.0001148470971992
gov,10,bible,1,flores,-229.8781379946015,573.9775061891465,-185.30620040472925,-594.1564734711037,376.3021884765221,-506.9881629791254,173.70088426048866,1.5547519896069509e-09,0.8695144106779503
gov,10,bible,1,bible,67.91164222737275,251.34186202382907,-64.5556272975696,-281.4457405971214,-214.26205943732353,-127.74560181040081,265.75710983700657,3.2743089850201867e-12,0.3600625699846539
gov,10,bible,1,gov,-38.025781763589215,706.9771700480018,-325.38516651848573,-597.725423417136,-622.2745939062575,998.179576233562,-583.1746476888741,1.5591820439976582e-09,0.9414126718938661
gov,10,bible,10,flores,-377.19732419693713,760.037117978444,-93.16608348434924,-999.976229633829,742.251777234549,-965.0425875680208,337.5128824270493,9.781788405542484e-09,1.3358221611394927
gov,10,bible,10,bible,254.7753654717686,-129.73328490820242,46.68016490346561,135.6262585673618,-394.9477896701027,-159.5075786938158,464.589795551016,2.8184952553396987e-10,0.53046638897037
gov,10,bible,10,gov,-364.07262174163446,996.6831519827575,-378.1277940641056,-930.6712784465354,613.4355596607072,-996.394695513287,456.463859898759,4.853894420179591e-08,1.2658309900139775
gov,10,bible,25,flores,-428.26258197350234,987.4156182756094,-460.9936071249131,-822.1935725982862,776.7960556126673,-996.1779793241368,336.6392988981731,2.35999927806617e-09,1.450477904203815
gov,10,bible,25,bible,419.7113020777676,-699.7571418161018,481.7689857730566,385.48831577413046,-451.05598638082245,-214.8664110284604,590.8969599375473,3.2788791574815024e-09,1.0747859524131596
gov,10,bible,25,gov,-69.10447199366342,790.826971212026,-304.6796036000738,-718.4234962231039,-400.8049939147723,390.8105745097636,-154.7124036442069,0.014708711698028688,1.0369064958268013
gov,50,bible,1,flores,4.287889477016917,-0.056159348826802964,-1.2375490628632757,-1.5688272834100325,0.9476744110726397,-2.4837150040446376,-4.157345079325374,2.555613020567002e-10,0.14732858269316954
gov,50,bible,1,bible,17.610566343104562,-6.497550767255839,-10.507230387263373,-8.565227574379168,0.4502447562542863,10.3982330638013,8.373044577544249,8.477607713139521e-09,3.3654035732152545
gov,50,bible,1,gov,4.060641952274892,-0.5662440433404958,-3.2900844379001173,3.0342758936444203,0.8104715394906769,-1.9103554693342097,-3.4786752380497,1.0248377136583528e-11,1.2676200651550968
gov,50,bible,10,flores,5.465859561169457,-0.44625525646131947,-1.4226861407423375,-1.6469777720767373,-0.5196582509615466,-0.1306771019732976,-4.510035155290868,3.427552365682217e-10,0.3982182848869276
gov,50,bible,10,bible,18.11619831003308,-4.3779530297767355,-13.705342661506034,-14.323236610750898,13.683739521453251,10.94621297663213,9.240106118934262,9.780198628525946e-09,3.66326487968329
gov,50,bible,10,gov,2.5971009541937518,2.830991797197929,0.20959899638726118,0.26626167850260424,-0.16344022272035894,2.7801077591001544,1.0917312510257593,4.349974413985127e-09,0.0636385115131226
gov,50,bible,25,flores,4.52765797493765,1.2139338871443675,-1.1407814427742746,-1.8074306096991286,1.1470557555161998,-2.015715353411749,-3.953273215538516,1.1330274429973255e-09,0.5187641860324375
gov,50,bible,25,bible,22.003440154966434,-2.8643831320742237,-13.568279220742925,-15.342238078519854,14.791937266355024,10.066400947162943,7.149582185553068,1.8019358011972897e-09,4.692698104640864
gov,50,bible,25,gov,3.321702338850609,3.003324678906644,2.442463108627781,1.6286257469331422,1.521661430639106,0.174080447832066,-0.8027650797537925,4.409787854919304e-09,0.8147402591573198
bible,25,gov,1,flores,-419.3377739468788,999.9977240134139,-351.35806434031116,-999.9971981532383,747.7102270049367,-999.9523722685856,351.28093660395444,0.5147213062722426,2.255530338002171
bible,25,gov,1,bible,-393.2857590821913,999.9999999114576,-342.7280478839175,-999.9999999999998,681.0867180626477,-999.9999776242921,396.8369484934939,0.027768689108933424,1.51874553035918
bible,25,gov,1,gov,-91.32155076132531,735.8025843853715,-299.1535651810571,-665.2154662731052,-243.1320741303073,256.00121434133894,-119.16760746947162,2.8739080092328323e-09,1.1526829882185319
bible,25,gov,10,flores,-396.2761699120202,999.9996822672092,-350.6681081973186,-999.999950804071,718.5309972512429,-999.9955374244336,360.6774615213789,1.7101564443625645,3.970857707760131
bible,25,gov,10,bible,12.81687432198809,999.9999430047001,-325.6170650527575,-999.9999406313706,-732.878296609367,522.6653777725769,-76.01785156476724,0.007857639545757725,1.2433297915108465
bible,25,gov,10,gov,46.22626655969454,263.64216266293676,70.1858290763205,-480.8236286689607,-129.074002548276,-249.14289531255633,339.5082411637018,2.110718689899625e-09,0.5212912843885904
bible,25,gov,25,flores,-386.60474001430345,999.999768497127,-349.1260587911741,-999.9980363479625,702.8402435867655,-999.9997970389635,368.95918322121537,1.6428026265885012,3.7782511499513625
bible,25,gov,25,bible,39.42861656677068,767.4140207906131,-193.26476821629706,-824.744472219142,-455.055097403872,-122.13332788714314,371.3197797072565,2.206085552894465e-09,1.1117517123226193
bible,25,gov,25,gov,80.36835892701781,212.2525159203912,-65.30072491271203,-220.3592524103754,-224.3819415818264,-51.92878134264601,236.82440781466428,6.680145854786624e-10,0.23750410667844818
bible,25,gov,50,flores,27.212329336896847,-5.4274611747864885,-10.65951641276933,-8.762883821263472,2.510455200939138,-9.17853988259033,-13.752048451351195,1.7539787674637703e-08,2.1388521481972873
bible,25,gov,50,bible,9.974797811958563,0.7801920036407957,-6.183029135808581,-6.986279084626525,5.52443079737581,0.483444052022214,-2.234778691972889,2.279121025793344e-09,1.8236886692525611
bible,25,gov,50,gov,15.962744404096963,-1.9318527220794695,-8.914150941087152,-10.442623143018249,18.78546504759586,20.22057472442993,20.699948178385355,2.438250828199176e-08,4.530672674807172
bible,1,gov,1,flores,-299.2113002973388,999.9999999998533,-333.3204476456226,-999.9999810612719,473.74782176475037,-999.9993373631166,540.9357778403659,0.2664889371090463,1.844269848270975
bible,1,gov,1,bible,-0.38492272208434875,605.8188262470641,-133.40733127724107,-677.1087794833397,-292.20769716471005,-97.9255035538362,235.73965450759238,8.083045777449465e-09,0.663244356890181
bible,1,gov,1,gov,171.08984986221813,525.3199957591769,65.66654406337913,-799.180768906325,-578.0497155280824,-263.17530986821936,612.1553373799584,8.53357341688251e-09,1.0608360262490164
bible,1,gov,10,flores,-301.65967861938054,999.2476387124357,-336.81521983989444,-999.5984303247835,504.11798592272544,-999.9993804621064,508.14072894953443,1.6393711493268848,3.6950509181556668
bible,1,gov,10,bible,63.439783372583314,595.32037300769,-98.26760178908893,-697.1170035346679,-386.76777411434665,-231.2692322967681,438.0726376228165,3.196233029786256e-10,0.5843056605078047
bible,1,gov,10,gov,97.61333890188011,393.241968309907,-140.33335636707048,-368.65090644430245,-327.0933226531398,-157.10905290174395,383.2711696657207,9.585788284742041e-11,0.36098563487621294
bible,1,gov,25,flores,-347.0324976044517,999.9999136401176,-343.5808108292521,-999.9999999579512,612.9069359446534,-999.9983329931787,430.0641505228624,1.7575927284977606,4.070008629129519
bible,1,gov,25,bible,100.85156306841974,453.35121130055785,79.7708258105535,-733.415071209527,-411.45792749729037,-224.04964577559358,457.3842096621511,6.057476481673431e-10,0.5048861327440691
bible,1,gov,25,gov,31.731628182288926,409.3021297447718,-194.03464613621864,-333.7178702470313,-203.51391125287694,-87.00214599491123,239.9642773982208,2.77060893855162e-09,0.5732080711472871
bible,1,gov,50,flores,26.349650158432627,-5.90139016174357,-11.04472290989448,-9.317513869179416,3.6360373887536843,-9.265159960725732,-13.463428533355517,2.1616963900619364e-08,2.05636114257994
bible,1,gov,50,bible,4.31498873578532,16.775149103801404,-21.674091335242082,-1.9258412379229768,2.3845796621328272,0.9422284768928193,0.11455518044438555,3.91262087614788e-12,0.45404862781649363
bible,1,gov,50,gov,16.920445150950755,-3.22114767737175,-10.637953311128198,-11.471954604473323,19.036357637915568,19.98001500476307,20.044726790240265,1.1315157369188511e-08,4.74905717548348
bible,10,gov,1,flores,-397.928330646215,999.9978245376191,-348.9183048340322,-999.9999999999807,700.1441429795652,-999.943277077761,382.67244120394605,0.4308704444931926,2.1061701199190517
bible,10,gov,1,bible,-344.7119234019184,985.6690920607019,-486.3480150585411,-770.3809529903785,597.8736455298329,-999.9999999999933,461.4593396979983,1.0912791903383676e-09,1.1576256909476796
bible,10,gov,1,gov,-137.49012186464748,663.0752444997737,-296.87144879296693,-552.5385677854631,143.0083759462076,-458.9062718693319,304.65604687168627,1.0806422444789135e-09,0.8821135776105966
bible,10,gov,10,flores,-385.0285221845562,999.9997982197773,-348.1873704650914,-999.9999999684546,693.6866301418385,-999.995881968424,375.7363811222471,1.585014387222047,3.7154234216547266
bible,10,gov,10,bible,-53.754116099347044,983.080208756307,-642.3299726004728,-518.8189658267595,-206.9230176825635,-456.65557087242155,511.746540509553,3.3952667295281995e-10,0.8982103993158699
bible,10,gov,10,gov,73.59921439701728,387.85538072875346,-202.43360523981065,-280.81583186698606,-308.591902549946,-22.851126459713306,246.34074061522057,3.6425873210079456e-09,0.6304153853905807
bible,10,gov,25,flores,-385.55522062961575,999.9999515714818,-347.5048804978862,-999.9999733114669,699.855256859129,-999.9911237955955,369.9927475249293,1.6604734434743984,3.8097646151666202
bible,10,gov,25,bible,-45.70768296327352,989.86405913666,-650.0378172420112,-520.7001832290845,-245.93147262704642,-410.47349797835614,501.2693268108836,5.094932257183808e-09,0.9239105089613806
bible,10,gov,25,gov,62.46423080078032,262.166768751449,-67.97936118367595,-289.80383067971354,-193.62116223858303,-107.37141695942363,261.8740764249142,4.6895680707265684e-09,0.31273587059097024
bible,10,gov,50,flores,25.65176009931736,-4.897110082184597,-10.169529954962929,-8.904784804010704,4.593488455287498,-9.907980653989794,-13.988575228011985,1.2495784043612819e-08,1.825421034904091
bible,10,gov,50,bible,10.419234909123322,0.07506650632842622,-5.43436772204495,-7.607084830207543,3.3118733175362505,1.1380509273235555,-1.2022637543699852,1.891857825128557e-09,0.36886285676037533
bible,10,gov,50,gov,16.593429853238916,-2.2633394843106136,-9.51224973695143,-10.916556053666712,18.78226924642335,19.89483589264384,20.154873772959267,1.5914743969261414e-08,4.258740477526039
