model,mean,min,25%,50%,75%,max
linear,13.239031099365514,13.239031099365514,13.239031099365514,13.239031099365514,13.239031099365514,13.239031099365514
poly2,13.226055855263471,13.226055855263471,13.226055855263471,13.226055855263471,13.226055855263471,13.226055855263471
poly3,13.225347721726724,13.225347721726724,13.225347721726724,13.225347721726724,13.225347721726724,13.225347721726724
exp,13.2906405107175,13.2906405107175,13.2906405107175,13.2906405107175,13.2906405107175,13.2906405107175
log,13.154731161375327,13.154731161375327,13.154731161375327,13.154731161375327,13.154731161375327,13.154731161375327
power,13.15063433748197,13.15063433748197,13.15063433748197,13.15063433748197,13.15063433748197,13.15063433748197
hmult,13.635308897367258,13.635308897367258,13.635308897367258,13.635308897367258,13.635308897367258,13.635308897367258
scaling,13.150982617594682,13.150982617594682,13.150982617594682,13.150982617594682,13.150982617594682,13.150982617594682
