c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3","c3,1","c3,2","c3,3","c4,1","c4,2","c4,3",rmse,kfold rmse
7.687234252513753,0.15131937241368631,-0.00019402417081664468,0.0019200393318056794,-8.560874674801563e-10,0.0019493568565446286,-3.2348531211369254e-05,3.0700195468564413,-4.4454232062599116e-05,0.0036144842330658893,0.005464763155695293,-0.0006417123733322145,0.0016893982873805997,13.971952482058088,13.880099613812412
