train set,train set size,c0,c1,c2,rmse,kfold rmse
gov,1,1.0826226741150498,-9.374211738354494e-09,-1.9782127160120733,8.234306005323127,8.303977836529562
gov,10,1.5983082491857992,-2.1627792684684892,-0.7334689085370719,14.048778038008678,14.14586700640183
gov,25,1.6990728576496417,-2.2918772845171884,-0.7099703151360737,15.43850026708604,15.539609385367251
gov,50,1.0108294172545738,-5.989687217893818e-05,-3.225744753612292,17.232468856751403,17.513567155151975
bible,1,1.1986414808281787,-9.834902527141517e-09,-1.5725397068683193,7.914600252232505,7.893401286376059
bible,10,1.5304814190765934,-1.6200504664062023,-0.7007131125431734,12.451997652009245,12.436410995357306
bible,25,1.5891250849681435,-2.001619555653287,-0.5312308586014957,14.266221604960652,14.25565416149364
