c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
7.819952225547517,2.965619575934264e-08,2.3770604662497183e-07,4.45657347751496e-07,3.05705780978684,4.0197122758840166e-08,6.697196511089464e-08,13.96284746852931,13.934599285066414
