train set size,test set,c0,c1,rmse,kfold rmse
1,flores,2.810348960929811,2.300126380474287e-08,2.375892511270376,2.3904116388168672
1,bible,8.87221020930764,-4.833869359002566e-09,8.402730738540829,8.457020807622726
1,gov,9.671703584625366,0.30429585146377297,9.624847745256604,9.6780183539306
10,flores,7.009574087314638,-7.0271204734949504e-09,5.395085057018094,5.42902763478042
10,bible,14.793938970149924,5.128307758313717e-08,13.077940266549367,13.167486283065738
10,gov,14.46596484595619,6.353563512029179,16.93665612253575,17.0541068120314
25,flores,8.399690116476183,-5.234364562242718e-09,6.475108577019407,6.512063601093159
25,bible,17.080556657079736,-1.619812078118244e-08,14.900756512514828,15.003848913685138
25,gov,14.214949485065627,10.423549533467456,18.808509053437465,18.947341097778196
50,flores,33.546305525572414,-34.58444766636745,2.0901861800022035,2.803719717114156
50,bible,2.1166587154187186,-7.13047255317675e-08,0.8744844291320281,0.9733568873451962
50,gov,14.222493693049199,50.03368678200417,4.718501534304555,6.110091679845315
