train set,train set size,c0,c1,rmse,kfold rmse
gov,1,5.6866634065109976,-9.73079740873979e-09,8.668746843085799,8.940652090940338
gov,10,12.82525034730955,-1.2938252198253268,14.159648383504,14.37502279857103
gov,25,14.337439687474014,-1.90993576873375,15.497499847311596,15.793427815241301
gov,50,15.110813955754214,-1.9069489175796415,17.33830425705565,18.146297866706817
bible,1,3.7495931636176616,-9.569129164459187e-09,8.215709087019915,8.093473312986786
bible,10,7.897765488116426,-8.982505269002066e-09,12.633152443082677,12.553363892677096
bible,25,9.459122994152251,-6.519407667790683e-09,14.41173968495122,14.295699602835272
