c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-4.992685584712182,7.956447288897363,-1.4973969247360597,9.065206241845216,1.6529828896240089,-4.623655172152595,-0.7584711072100977,-25.479150734525074,-5.831858480495019,6.514234699616176,6.573257389582148
