model,pareto,rawlsian,gov-flores,gov-bible,gov-gov,bible-flores,bible-bible,bible-gov
linear,True,False,5.221809417294272,1.324307555549536,9.79484303515908,0.987457321674562,7.155793735856565,0.7428916443050381
poly2,True,False,5.222982234264173,1.3248290109362792,9.792106347542406,0.9856075509843208,7.152596844124849,0.7433105717194397
poly3,True,False,5.222906270851578,1.323399678892661,9.793930402942422,0.9863825281574076,7.152464250836475,0.7433432013286587
exp,True,False,5.2203104942298335,1.3220356745614368,9.798608750349755,0.964608368592496,7.176924451106155,0.7420534152380481
log,True,False,5.2115404655019,1.32554494564035,9.778961909207249,0.994262918483146,7.168447577032579,0.7423150174473825
power,True,True,5.211579411381172,1.327388332800825,9.778933930532627,0.9919817470096864,7.18050070528402,0.7425940306487585
hmult,True,False,5.206955133356992,1.3270938132619448,9.813828508573875,0.9956999026842644,7.167777052206143,0.7413666560324994
