train set,c0,c1,c2,rmse,kfold rmse
gov,5.255335958238639,-1.0948113572250433,-7.4494414343480036e-09,14.963230444191192,15.037476114400869
bible,1.997871085884641,-1.520332661072888,-6.929887159842781e-09,12.444637762069341,12.306114075018098
