train set,train set size,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
gov,1,5.69894403991509,-1.1879281716807927e-09,0.002750018900062834,0.0018860985594153028,-0.00030536891150791383,0.0018316803557710717,-0.0009859660032089778,8.664816224192455,8.95679350464842
gov,10,11.516595268223773,3.4191741096725607,0.00021659405364837737,-7.963512783730506e-06,-6.577149638290772e-10,-2.3391478879966318e-05,-9.41244419452406e-05,14.310217152685643,14.552223537575252
gov,25,15.953597034992292,-3.499332658615958e-10,-8.493693533731905e-06,1.572263053274156e-05,2.6629229624772247e-06,-4.2520215024341423e-07,-2.3838452957723325e-07,15.62879281940038,15.91844377436096
gov,50,16.082460147830325,-1.700078982363478e-09,-0.12037971618291723,0.21888189409144554,0.006512133440364128,-0.04890864377768847,0.008352520619973268,17.58120527546546,18.04691899814004
bible,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.019148333732431,8.100627323323932
bible,10,7.883574679310715,0.0015574240205655935,-0.00017409509467416874,-0.0006563603087756214,-0.00018899419730626063,-3.783957409982291e-09,-0.0003046908012967421,12.635855125983182,12.538990133602724
bible,25,7.912834378449827,2.3021636946184705,1.575968699064056e-05,-0.00045509790126784265,-0.0007040244084142417,-2.6148526783406867e-09,0.000229213239086337,14.455215349871708,14.298024255633553
