language to,c0,c1,rmse,kfold rmse
ka,50.07866640757323,-5.403569107595573,5.438859367520382,5.495952522247342
gu,44.558521006665416,-3.8473779097708736,6.351370983421016,6.401131281470949
hi,55.64898005136104,-4.627045669124691,4.963934994815114,4.990739565609705
si,87.94146586349133,-6.864505053452236,3.1402897679764634,3.158225343900746
ta,60.90186866833659,-6.055797976212299,3.84120273868015,3.866893655084526
