c0,"c1,1","c1,2",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-0.41650860690279257,0.2037477730846028,-0.0009684098268673872,-1.4925442617758538,-0.3574951214783251,-0.3369392030804526,-0.34097128087640804,-0.43840665060836664,-0.7681292818363329,-0.30652207124586467,6.755510468738932,6.7779966859941565
