language to,c0,c1,rmse,kfold rmse
ka,44.364593200853015,-5.140026272555615,5.5589432170951545,5.605392774337626
gu,43.516676165419774,-3.7590105921526575,6.355779579836019,6.405045694442451
hi,51.095238738257606,-4.4857819120623175,5.23337934968078,5.271940535991802
si,83.71639605567427,-6.658910489471926,3.162344391054164,3.195042440162773
ta,56.1994898174592,-5.840595954651445,4.238140003309028,4.278494876645609
