c0,c1,"c2,1","c2,2","c2,3",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-6.738865423162913,9.415081348646412,-94.42880276447833,12.450500378351375,47.57981138764897,-0.7975580330192303,-8.92333160926627,0.9629092008018311,2.090333705533125,-1.3234309212340478,1.6615657561652761,4.377849305169115,4.390410397511019
