language to,c0,c1,c2,rmse,kfold rmse
ka,5.965172986378362,0.34858400565410996,2.3115735185055604,10.734684641261317,10.7411455235802
gu,10.725364666202523,-0.18228031260089006,2.4939317403189523,10.3026781858902,10.316073297394661
hi,9.57969577044113,-0.17669406633497062,2.654153793543436,11.150220270876472,11.158882077894356
si,9.733673104508751,-0.1997011437994561,3.1768207353331483,15.340666278985124,15.347780178194224
ta,7.918189837385146,-0.10666285345765014,2.732693701202476,12.254339580771244,12.25971284758282
