c0,"c1,1","c1,2","c2,1","c2,2","c3,1","c3,2",rmse,kfold rmse
9.664368527494334,0.6523441335138521,0.09717552827470255,-4.533441030980482e-09,0.00014527798288366923,0.03784847768351446,-0.2259610664099266,13.953065284421994,13.901741868453726
