,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[-1.0],0.06618516775067208,[-1.0],1.5689388045115407,[1.0],3.770365304626348
kfold,[1.0],0.06992960070699147,[1.0],1.652463993572694,[-0.5],3.983674108195871
