train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,rmse,loo rmse
cc_align,100,bible,25,flores,3.336178203167456,1.3460789206482178,1.1155965367139635,1.1181823329411493
cc_align,100,bible,25,bible,29.834003949691308,-1.001453397924798,3.507343534054859,3.5088198942049185
cc_align,100,bible,25,gov,2.0675215765241566,1.3133891511916715,0.9592353648079229,0.9611735893520702
gov,25,bible,1,flores,1.7247468413404319,1.6417090947268733,0.882954674100293,0.9068217560421827
gov,25,bible,1,bible,16.45704510755244,-0.8869724588963752,2.2556995399209288,2.2903719483572815
gov,25,bible,1,gov,1.8434257201485293,1.6352850174366118,0.8619084512194966,0.8875128543727183
gov,25,bible,10,flores,3.0372321254678543,1.4295142515137853,1.311010810401172,1.3497643043533836
gov,25,bible,10,bible,25.524662650397833,-1.0626689512316665,3.573262031797225,3.5772500396284443
gov,25,bible,10,gov,4.9364634116661685,1.272877628222437,1.8678781092111036,1.868135498384738
gov,25,bible,25,flores,3.3042516077189688,1.3773784159563773,1.5308890206166914,1.5583071067339154
gov,25,bible,25,bible,29.228448446119344,-1.140828058109541,3.2823356060460362,3.2825118293578024
gov,25,bible,25,gov,5.459375352033216,1.283391788108427,2.2027531469125865,2.203682396417573
gov,1,bible,1,flores,1.295228795708261,1.421317352254447,0.8949885135320873,0.9093699326396176
gov,1,bible,1,bible,15.64295332282105,-0.2160841030317664,2.8023164860963816,2.811256583028283
gov,1,bible,1,gov,2.401714858743535,1.2919280577525434,1.1894304413307557,1.1932989845757633
gov,1,bible,10,flores,2.7513206402195207,1.3276436127684634,1.2582304910894972,1.2840107578216218
gov,1,bible,10,bible,25.145660940933677,-0.8149984337933271,3.8011265472300035,3.8063506443551933
gov,1,bible,10,gov,5.974980292449007,1.267490874644376,2.702832711584898,2.709089265490145
gov,1,bible,25,flores,3.0761737055752505,1.3460539771148885,1.3836356568477757,1.403620348831152
gov,1,bible,25,bible,29.59508573783131,-0.6994778101972003,3.6606120994203017,3.661530694713011
gov,1,bible,25,gov,6.497449811285309,1.2764447722435566,2.932507201542587,2.94574627295903
gov,10,bible,1,flores,1.6624669261576273,1.7312373358319828,0.8840674373597797,0.9152586277612778
gov,10,bible,1,bible,16.031061672997986,-0.9009500615727982,2.117703960498871,2.163552722504186
gov,10,bible,1,gov,1.900263976416096,1.4420045248491824,0.9332120900039323,0.9567970798378608
gov,10,bible,10,flores,2.9505914040147654,1.402566609839367,1.2274539642894708,1.258115729671425
gov,10,bible,10,bible,25.23294661720952,-1.0212648446853938,3.4265146151913064,3.435541545427831
gov,10,bible,10,gov,5.353672310354558,1.262826002800602,2.0728998035511537,2.07294711931506
gov,10,bible,25,flores,3.3208474817571036,1.3640886235757306,1.3995944890855425,1.4210542172891893
gov,10,bible,25,bible,29.35771591724873,-0.999644187428943,3.4727212465180766,3.4755749677068315
gov,10,bible,25,gov,5.7749021648564955,1.267288445405874,2.20872490168687,2.216376757208241
gov,50,bible,1,flores,-0.6806913031864794,-1.083630316155383,0.5185976585324192,1.30373898646215
gov,50,bible,1,bible,16.8588975853103,-1.330988920714947,2.183505670634656,2.762708865801657
gov,50,bible,1,gov,-0.3824319381030686,-0.9424699482700656,0.4416400373208075,1.1323276858049753
gov,50,bible,10,flores,0.27553902202988384,-1.0882500330997562,0.42441431045611633,1.0746539669310253
gov,50,bible,10,bible,27.361066347400993,-1.1235059665994376,3.2779320023185603,3.7108266352002235
gov,50,bible,10,gov,5.154158424375514,1.1919545783543473,0.5194786886658447,0.5470355181282247
gov,50,bible,25,flores,0.9616528659093686,-0.8849729160055984,0.46268029605090993,1.190062712723937
gov,50,bible,25,bible,31.40341279327319,-1.1478726448758807,3.0643010279377796,3.506203064840322
gov,50,bible,25,gov,5.813904188952546,1.2839543223631529,0.5266683746564413,0.6356381386973232
bible,25,gov,1,flores,5.086340832306118,0.03231085146368237,1.939681979591784,2.052567404281522
bible,25,gov,1,bible,2.998146367811412,1.433253148280818,1.6882515958650428,1.721384747081673
bible,25,gov,1,gov,21.372852792463213,1.1906567317558292,1.8716231014129634,1.8717399777283792
bible,25,gov,10,flores,10.013297189159282,-1.0400572212040917,3.4148555865477186,3.6875269706291354
bible,25,gov,10,bible,8.851153100182696,1.2538657384576437,2.3616480037170176,2.3789049416064296
bible,25,gov,10,gov,34.33340442632262,0.8954351073873706,3.831801736563555,3.832272023417231
bible,25,gov,25,flores,11.921267343480018,-1.0824511057648132,3.4861334374310124,3.7501629498876525
bible,25,gov,25,bible,9.92031639025063,1.2159827635203138,2.7664118092861467,2.7695120745876007
bible,25,gov,25,gov,37.974697908692455,0.8989269493628237,4.588198086927906,4.588304769475236
bible,25,gov,50,flores,6.591406368362122,-2.3040778664595973,1.3464901619046825,2.9587102029001113
bible,25,gov,50,bible,8.757866406237422,-1.2330791128075924,0.39519441889270335,1.1213458168950716
bible,25,gov,50,gov,41.783472656841504,0.8034578103953609,5.575041269448567,5.621008756447647
bible,1,gov,1,flores,4.58437275354461,1.3778917924463703,2.1166065491883828,2.1662368255002025
bible,1,gov,1,bible,3.9533219667241677,1.335215127767336,2.0545061019771107,2.057239226078678
bible,1,gov,1,gov,18.72161099531639,1.2204539506905683,3.910704814042563,3.916840026166586
bible,1,gov,10,flores,9.742677257574373,-0.6684221713697538,3.5180028786465907,3.7221977430202484
bible,1,gov,10,bible,7.208215306483584,1.2434385517655289,2.650540752071443,2.6506683589602034
bible,1,gov,10,gov,33.46557189235428,0.927886788714986,3.9931942706296133,3.993727110707672
bible,1,gov,25,flores,11.42519114134051,-0.9959914440804298,3.6620941322468954,3.9115577682258005
bible,1,gov,25,bible,7.603655402138678,1.2275157227584503,2.7166804684981964,2.71678697473612
bible,1,gov,25,gov,37.529927604985886,0.8863684064583024,4.381151843340374,4.381561711039945
bible,1,gov,50,flores,6.165866506733007,-2.3122742042988182,1.2266400480866013,2.697998837420026
bible,1,gov,50,bible,7.494831699833403,-0.6695430722893297,0.4220581596171392,0.6545159914925893
bible,1,gov,50,gov,41.47682368399986,0.6392504670946894,5.48499640916782,5.567268104704844
bible,10,gov,1,flores,4.604399911546302,-0.19448892560524303,1.960533322840007,2.0680797065377385
bible,10,gov,1,bible,2.9893378186537802,1.39753816935567,1.7083339782098117,1.7281644944382089
bible,10,gov,1,gov,20.711433477453987,1.185845316067109,1.976034631221065,1.9760434614853652
bible,10,gov,10,flores,9.817920125528614,-1.009257762202788,3.4243407837611,3.668409191969884
bible,10,gov,10,bible,8.451630980721369,1.2555916591600043,2.6185301381739543,2.6251291203000244
bible,10,gov,10,gov,34.07689889714179,0.9588065130034406,3.8870278374985183,3.887056371742388
bible,10,gov,25,flores,11.852300873664495,-0.9726826160025663,3.562562354179354,3.7968918688595004
bible,10,gov,25,bible,9.334966392025981,1.197799698782828,2.714533205732172,2.720900688050231
bible,10,gov,25,gov,37.79624143298858,0.9028380736082255,4.418402279033386,4.418402346365024
bible,10,gov,50,flores,6.569924027287882,-2.274037383409776,1.3292722326983375,2.928938945095875
bible,10,gov,50,bible,8.035631563919827,-1.2668545774537692,0.4174792108458409,1.1790775095830457
bible,10,gov,50,gov,41.72645473105912,0.7476713962539163,5.477484510401804,5.535825956989809
