train set,c0,c1,c2,rmse,kfold rmse
gov,1.8038282086524156,1.3073820891956744,1.2745433332590743,14.623223633472225,14.677688946601204
bible,1.3653456963789208,0.5900310050809546,1.5813095504620889,12.090145512769974,12.051580666941874
