language to,c0,c1,rmse,kfold rmse
ka,32.71559056356554,-60.72074987903519,4.390275242209854,4.401743628962438
gu,34.992932762114535,-55.56856685742665,5.500109214710006,5.517708390477392
hi,37.25309169238652,-63.64039226773763,4.659378698112628,4.6772530511529755
si,45.30972611853132,-76.60511991435465,6.281468530195559,6.2966371129936025
ta,35.360735763031165,-58.279702215269545,5.604223777784813,5.6179914531212285
