train set size,test set,c0,c1,rmse,kfold rmse
1,flores,2.8087079587971395,-1.6634393085247424e-09,2.3759273712679665,2.3902868135279087
1,bible,8.875351500342099,1.9565613878402714e-08,8.402713459796864,8.454748778012952
1,gov,9.845195151488634,3.6556830830750347e-08,9.625534139588547,9.684415759067758
10,flores,7.009987202138244,-3.57855905016946e-10,5.395081211617699,5.4280671683071935
10,bible,14.79222450444971,2.8278837356006454e-08,13.077946417394857,13.157207343515712
10,gov,17.980092539718765,1.992937372231391e-07,16.946403475034487,17.041361615719772
25,flores,8.40315373135866,2.641219612404136e-09,6.475082591975486,6.514929418884262
25,bible,17.07628595240427,3.126242737307634e-07,14.900771294713715,14.991627365779692
25,gov,19.976348358687055,1.8036892697073087e-05,18.824212517259834,18.928707362894546
50,flores,14.060769454950558,-6.8549773094975515e-09,3.4214107925784285,3.8032086785519215
50,bible,2.116667985887874,-2.015590189091149e-09,0.8744838994217675,0.973321977089124
50,gov,-2.857335493847698e-10,86.70419170198002,4.5172062115944325,5.584726698758582
