train set size,test set,c0,c1,rmse,kfold rmse
1,flores,2.810078059865462,-5.623392781730712e-09,2.375898188025169,2.390661964305675
1,bible,8.869852089123269,8.703696620326105e-09,8.402744480987499,8.462296636190754
1,gov,9.836178411267854,-7.2903711840031685e-09,9.625580333835758,9.711034497710848
10,flores,7.010102293930844,-8.671587549562147e-09,5.395080145865366,5.385895436236871
10,bible,14.788063036978837,0.00010782706419211959,13.077962063227492,13.177879101702288
10,gov,17.978006217915482,1.6603272366342746e-08,16.94640974817081,17.142523386784184
25,flores,9.112542014313025,-1.8751056613211818,6.454658025988511,6.4498897562099895
25,bible,17.08120393242347,4.7051870397534845e-07,14.900754377873886,15.02455022876494
25,gov,19.97988038841541,2.1689899682095437e-07,18.824202824300784,19.054633097170697
50,flores,14.14998617230249,5.443380045140798e-09,3.4189425337975226,3.8110857661658937
50,bible,2.116431201280558,-3.974102860438224e-09,0.8744974696158324,0.9740207767667236
50,gov,42.35554359322123,-1.9084024118398647e-09,5.336920040419622,5.949432482677763
